,ast,ast_per_g,blk,college,draft_rank,draft_year,end_age,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,height_in,mp,mp_per_g,name,name_index,no_of_seasons,per,pts,pts_per_g,reach_in,start_age,stl,trb_per_g,weight_lb,wingspan_in,salary,position,birthday,shoot,inflation,adjusted_salary,month
260,181.0,1.4,81.0,Duke University,20.0,2003.0,22.0,636.0,109.0,0.344,317.0,0.452,1406.0,430.0,0.745,577.0,131.0,76.75,3907.0,29.8,Dahntay Jones,1.0,4.0,9.5,1811.0,13.8,102.5,18.0,133.0,4.6,214.0,81.0,1063680.0,Small Forward and Shooting Guard,1980-12-27,Right,1.3,1382784.0,12.0
261,171.0,1.3,136.0,University of Illinois at Urbana-Champaign,24.0,2003.0,22.0,635.0,94.0,0.339,277.0,0.51,1246.0,384.0,0.7929999999999999,484.0,132.0,81.5,3389.0,25.7,Brian Cook,1.0,4.0,13.1,1748.0,13.2,109.0,19.0,92.0,6.2,234.0,86.0,903360.0,Power Forward and Center,1980-12-04,Right,1.3,1174368.0,12.0
262,239.0,1.9,143.0,Wake Forest University,29.0,2003.0,22.0,645.0,109.0,0.353,309.0,0.483,1335.0,362.0,0.708,511.0,127.0,77.25,3536.0,27.8,Josh Howard,1.0,4.0,16.7,1761.0,13.9,105.5,19.0,215.0,6.6,202.0,86.0,773400.0,Small Forward,1980-04-28,Right,1.3,1005420.0,4.0
263,265.0,2.1,8.0,"University of California, Los Angeles",31.0,2003.0,21.0,699.0,317.0,0.446,710.0,0.469,1491.0,380.0,0.83,458.0,127.0,78.5,4313.0,34.0,Jason Kapono,1.0,4.0,10.5,2095.0,16.5,102.0,18.0,108.0,5.1,215.0,78.5,366931.0,Small Forward and Shooting Guard,1981-02-04,Right,1.3,477010.3,2.0
264,582.0,4.5,58.0,University of Arizona,32.0,2003.0,22.0,420.0,65.0,0.284,229.0,0.426,985.0,274.0,0.685,400.0,129.0,79.75,3514.0,27.2,Luke Walton,1.0,4.0,11.7,1179.0,9.1,104.0,19.0,151.0,5.1,235.0,80.5,366931.0,Small Forward and Power Forward,1980-03-28,Right,1.3,477010.3,3.0
265,59.0,0.5,34.0,University of North Dakota,33.0,2003.0,22.0,754.0,47.0,0.47,100.0,0.516,1462.0,333.0,0.716,465.0,123.0,81.0,1785.0,30.8,Jerome Beasley,1.0,4.0,5.9,1888.0,15.3,107.0,19.0,44.0,6.4,237.0,84.5,366931.0,Power Forward,1980-05-17,Right,1.3,477010.3,5.0
266,262.0,2.2,37.0,Brigham Young University,37.0,2003.0,24.0,483.0,105.0,0.379,277.0,0.439,1101.0,413.0,0.763,541.0,117.0,76.5,2356.0,27.4,Travis Hansen,1.0,4.0,7.2,1484.0,12.7,100.5,18.0,63.0,4.9,200.0,78.5,366931.0,Small Forward,1978-04-15,Right,1.3,477010.3,4.0
267,972.0,7.0,38.0,University of Maryland,38.0,2003.0,22.0,374.0,182.0,0.381,478.0,0.401,932.0,209.0,0.7709999999999999,271.0,138.0,78.41655801825294,4313.0,31.3,Steve Blake,1.0,4.0,11.1,1139.0,8.3,104.5220836660855,19.0,234.0,3.4,213.9072762395364,83.25422800222206,366931.0,Point Guard,1980-02-26,Right,1.3,477010.3,2.0
268,513.0,4.0,89.0,Mississippi State University,40.0,2003.0,21.0,317.0,38.0,0.268,142.0,0.477,665.0,198.0,0.6,330.0,127.0,73.0,3302.0,26.0,Derrick Zimmerman,1.0,4.0,5.5,870.0,6.9,98.5,18.0,205.0,3.3,190.0,81.0,,Point Guard,1981-12-02,Right,1.3,,12.0
269,270.0,2.2,35.0,University of Detroit Mercy,41.0,2003.0,21.0,649.0,120.0,0.35200000000000004,341.0,0.461,1409.0,361.0,0.757,477.0,124.0,74.5,3721.0,30.0,Willie Green,1.0,4.0,11.0,1779.0,14.3,100.0,18.0,117.0,4.2,201.0,79.25,366931.0,Shooting Guard,1981-07-28,Right,1.3,477010.3,7.0
270,314.0,2.3,15.0,University of Kentucky,43.0,2003.0,22.0,671.0,254.0,0.342,743.0,0.4370000000000001,1535.0,327.0,0.688,475.0,135.0,76.25,3913.0,29.0,Keith Bogans,1.0,4.0,9.6,1923.0,14.2,101.0,19.0,154.0,4.1,213.0,81.25,366931.0,Shooting Guard and Small Forward,1980-05-12,Right,1.3,477010.3,5.0
271,158.0,1.2,64.0,University of Florida,45.0,2003.0,22.0,580.0,165.0,0.395,418.0,0.503,1154.0,245.0,0.74,331.0,131.0,80.5,3281.0,25.0,Matt Bonner,1.0,4.0,13.6,1570.0,12.0,105.5,19.0,94.0,5.9,242.0,80.75,385277.0,Power Forward and Center,1980-04-05,Right,1.3,500860.10000000003,4.0
272,271.0,4.2,9.0,University of Alabama,47.0,2003.0,20.0,283.0,90.0,0.294,306.0,0.405,698.0,182.0,0.847,215.0,64.0,78.41655801825294,2159.0,33.7,Mo Williams,1.0,2.0,15.0,838.0,13.1,104.5220836660855,19.0,95.0,3.9,213.9072762395364,83.25422800222206,366931.0,Point Guard and Shooting Guard,1982-12-19,Right,1.3,477010.3,12.0
273,142.0,1.2,192.0,University of Miami,49.0,2003.0,22.0,464.0,124.0,0.383,324.0,0.426,1090.0,304.0,0.831,366.0,122.0,79.25,3351.0,27.5,James Jones,1.0,4.0,11.3,1356.0,11.1,107.5,19.0,137.0,5.0,218.0,86.5,366931.0,Small Forward and Shooting Guard,1980-10-04,Right,1.3,477010.3,10.0
274,294.0,2.3,58.0,Creighton University,51.0,2003.0,21.0,559.0,371.0,0.453,819.0,0.472,1184.0,312.0,0.8909999999999999,350.0,128.0,78.25,3540.0,27.7,Kyle Korver,1.0,4.0,12.8,1801.0,14.1,102.5,18.0,172.0,5.2,211.0,81.5,366931.0,Shooting Guard and Small Forward and Power Forward,1981-03-17,Right,1.3,477010.3,3.0
275,252.0,2.1,87.0,Ohio University,56.0,2003.0,22.0,706.0,39.0,0.339,115.0,0.51,1385.0,561.0,0.608,923.0,119.0,78.5,3881.0,32.6,Brandon Hunter,1.0,4.0,12.5,2012.0,16.9,105.5,19.0,95.0,9.3,266.0,86.75,366931.0,Power Forward,1980-11-24,Right,1.3,477010.3,11.0
276,81.0,0.8,441.0,University of Connecticut,2.0,2004.0,21.0,587.0,0.0,0.32657555501870233,0.0,0.59,995.0,252.0,0.564,447.0,103.0,80.75,3274.0,31.8,Emeka Okafor,1.0,3.0,17.0,1426.0,13.8,110.5,19.0,91.0,10.6,257.0,88.0,3739680.0,Center and Power Forward,1982-09-28,Right,1.27,4749393.6,9.0
277,437.0,4.1,19.0,University of Connecticut,3.0,2004.0,20.0,590.0,246.0,0.423,581.0,0.44,1342.0,369.0,0.795,464.0,106.0,73.0,3291.0,31.0,Ben Gordon,1.0,3.0,14.9,1795.0,16.9,99.0,18.0,125.0,3.9,192.0,80.5,3358320.0,Shooting Guard,1983-04-04,Right,1.27,4265066.4,4.0
278,295.0,3.1,40.0,University of Wisconsin,5.0,2004.0,20.0,438.0,187.0,0.375,499.0,0.447,980.0,362.0,0.778,465.0,96.0,73.75,3356.0,35.0,Devin Harris,1.0,3.0,16.5,1425.0,14.8,98.5,18.0,164.0,4.1,170.0,79.5,2741880.0,Point Guard and Shooting Guard,1983-02-27,Right,1.27,3482187.6,2.0
279,155.0,1.8,95.0,Stanford University,6.0,2004.0,20.0,386.0,104.0,0.335,310.0,0.438,881.0,185.0,0.755,245.0,86.0,77.75,2458.0,28.6,Josh Childress,1.0,3.0,15.6,1061.0,12.3,105.0,18.0,77.0,6.8,196.0,83.0,2490360.0,Small Forward and Shooting Guard,1983-06-20,Right,1.27,3162757.2,6.0
280,68.0,1.8,39.0,Duke University,7.0,2004.0,18.0,210.0,40.0,0.36,111.0,0.476,441.0,98.0,0.71,138.0,37.0,79.0,1149.0,31.1,Luol Deng,1.0,1.0,15.5,558.0,15.1,108.5,18.0,49.0,6.9,220.0,84.5,2273400.0,Small Forward and Power Forward,1985-04-16,Right,1.27,2887218.0,4.0
281,75.0,1.2,40.0,Brigham Young University,8.0,2004.0,23.0,366.0,11.0,0.268,41.0,0.5670000000000001,646.0,192.0,0.691,278.0,62.0,78.41655801825294,1697.0,27.4,Rafael Araujo,1.0,2.0,6.3,935.0,15.1,104.5220836660855,22.0,88.0,9.5,213.9072762395364,83.25422800222206,2082720.0,Center,1980-08-12,Right,1.27,2645054.4,8.0
282,213.0,3.4,29.0,University of Arizona,9.0,2004.0,20.0,205.0,32.0,0.274,117.0,0.424,483.0,152.0,0.738,206.0,62.0,77.75,1576.0,25.4,Andre Iguodala,1.0,2.0,16.0,594.0,9.6,105.5,19.0,95.0,6.6,217.0,83.0,1914480.0,Small Forward and Shooting Guard,1984-01-28,Right,1.27,2431389.6,1.0
283,424.0,3.4,37.0,University of Oregon,10.0,2004.0,22.0,645.0,174.0,0.402,433.0,0.461,1398.0,506.0,0.8490000000000001,596.0,126.0,78.0,3665.0,29.1,Luke Jackson,1.0,4.0,9.3,1970.0,15.6,103.0,19.0,160.0,5.9,212.0,80.5,1818720.0,Small Forward,1981-11-06,Left,1.27,2309774.4,11.0
284,20.0,0.7,33.0,University of Minnesota,14.0,2004.0,18.0,221.0,17.0,0.34,50.0,0.444,498.0,170.0,0.742,229.0,29.0,80.25,990.0,34.1,Kris Humphries,1.0,1.0,15.5,629.0,21.7,106.5,18.0,27.0,10.1,238.0,84.5,1481400.0,Power Forward and Small Forward,1985-02-06,Right,1.27,1881378.0,2.0
285,224.0,2.7,63.0,"University of Nevada, Reno",16.0,2004.0,20.0,477.0,106.0,0.31,342.0,0.426,1120.0,344.0,0.677,508.0,84.0,78.0,2586.0,30.8,Kirk Snyder,1.0,3.0,12.4,1404.0,16.7,104.0,18.0,76.0,6.4,228.0,81.0,1336920.0,Small Forward and Shooting Guard and Power Forward,1983-06-05,Right,1.27,1697888.4000000001,6.0
286,713.0,5.7,10.0,Saint Joseph's University,20.0,2004.0,21.0,703.0,229.0,0.365,628.0,0.454,1550.0,459.0,0.7859999999999999,584.0,125.0,71.0,4311.0,34.5,Jameer Nelson,1.0,4.0,14.8,2094.0,16.8,95.0,18.0,250.0,4.6,199.0,74.5,1106160.0,Point Guard,1982-02-09,Right,1.27,1404823.2,2.0
287,270.0,3.0,15.0,Saint Joseph's University,24.0,2004.0,20.0,450.0,113.0,0.377,300.0,0.489,920.0,222.0,0.831,267.0,89.0,73.5,2384.0,26.8,Delonte West,1.0,3.0,13.9,1235.0,13.9,99.5,18.0,121.0,4.2,183.0,78.0,939480.0,Point Guard and Shooting Guard,1983-07-26,Left,1.27,1193139.6,7.0
288,301.0,3.0,54.0,Oklahoma State University,25.0,2004.0,22.0,574.0,64.0,0.35200000000000004,182.0,0.488,1176.0,337.0,0.6579999999999999,512.0,99.0,75.5,3072.0,31.0,Tony Allen,1.0,3.0,14.3,1549.0,15.6,102.0,19.0,134.0,5.7,214.0,81.0,901920.0,Shooting Guard and Point Guard,1982-01-11,Right,1.27,1145438.4,1.0
289,133.0,1.7,30.0,Western Carolina University,26.0,2004.0,20.0,565.0,174.0,0.34600000000000003,503.0,0.462,1224.0,534.0,0.841,635.0,79.0,78.41655801825294,2515.0,31.8,Kevin Martin,1.0,3.0,17.7,1838.0,23.3,104.5220836660855,18.0,134.0,4.5,213.9072762395364,83.25422800222206,872040.0,Shooting Guard and Point Guard,1983-02-01,Right,1.27,1107490.8,2.0
290,52.0,0.6,225.0,University of Colorado,29.0,2004.0,21.0,489.0,0.0,0.32657555501870233,1.0,0.601,813.0,339.0,0.5529999999999999,613.0,88.0,78.41655801825294,2480.0,28.2,David Harrison,1.0,3.0,10.9,1317.0,15.0,104.5220836660855,19.0,54.0,8.0,213.9072762395364,83.25422800222206,835560.0,Center,1982-08-15,Right,1.27,1061161.2,8.0
291,131.0,2.1,70.0,Iowa State University,31.0,2004.0,22.0,341.0,1.0,0.32657555501870233,13.0,0.5579999999999999,611.0,151.0,0.512,295.0,63.0,81.25,1930.0,30.6,Jackson Vroman,1.0,2.0,8.2,834.0,13.2,105.5,21.0,77.0,9.5,226.0,84.0,385277.0,Power Forward and Center,1981-06-06,Right,1.27,489301.79,6.0
292,405.0,3.3,7.0,Xavier University,33.0,2004.0,23.0,512.0,235.0,0.3720000000000001,632.0,0.425,1205.0,297.0,0.716,415.0,123.0,78.41655801825294,3897.0,31.7,Lionel Chalmers,1.0,4.0,6.5,1556.0,12.7,104.5220836660855,20.0,154.0,2.9,213.9072762395364,83.25422800222206,450000.0,Point Guard,1980-11-10,Right,1.27,571500.0,11.0
293,220.0,3.2,83.5224463240078,Southeastern Illinois College,34.0,2004.0,20.0,497.0,111.0,0.417,266.0,0.5579999999999999,891.0,328.0,0.7809999999999999,420.0,69.0,78.41655801825294,1886.8608463996036,29.10783950617286,Donta Smith,1.0,2.0,11.1,1433.0,20.8,104.5220836660855,19.0,109.96103896103895,6.3,213.9072762395364,83.25422800222206,425000.0,Shooting Guard,1983-11-27,Right,1.27,539750.0,11.0
294,201.0,1.6,43.0,Texas Tech University,35.0,2004.0,21.0,882.0,54.0,0.312,173.0,0.5,1765.0,438.0,0.703,623.0,128.0,75.5,4140.0,32.3,Andre Emmett,1.0,4.0,8.5,2256.0,17.6,100.0,18.0,164.0,6.0,216.0,81.0,385277.0,Shooting Guard and Small Forward,1982-08-27,Right,1.27,489301.79,8.0
295,487.0,5.4,15.0,University of Memphis,36.0,2004.0,23.0,391.0,63.0,0.401,157.0,0.469,834.0,183.0,0.6729999999999999,272.0,91.0,72.0,2786.0,30.6,Antonio Burks,1.0,3.0,7.2,1028.0,11.3,96.5,21.0,177.0,2.6,191.0,78.5,385277.0,Point Guard,1980-02-25,Right,1.27,489301.79,2.0
296,300.0,2.3,25.0,University of Texas at Austin,37.0,2004.0,22.0,367.0,53.0,0.338,157.0,0.455,807.0,249.0,0.7090000000000001,351.0,133.0,78.41655801825294,3287.0,24.7,Royal Ivey,1.0,4.0,8.4,1036.0,7.8,104.5220836660855,19.0,124.0,3.1,213.9072762395364,83.25422800222206,425000.0,Shooting Guard and Point Guard,1981-12-20,Right,1.27,539750.0,12.0
297,819.0,5.7,16.0,Duke University,38.0,2004.0,21.0,432.0,162.0,0.321,505.0,0.418,1033.0,242.0,0.693,349.0,144.0,72.0,4813.0,33.4,Chris Duhon,1.0,4.0,10.8,1268.0,8.8,98.0,18.0,300.0,3.4,193.0,78.5,385277.0,Point Guard,1982-08-31,Right,1.27,489301.79,8.0
298,132.0,1.1,89.0,University of Mississippi,40.0,2004.0,22.0,679.0,45.0,0.285,158.0,0.476,1425.0,382.0,0.7070000000000001,540.0,122.0,78.41655801825294,3496.0,28.7,Justin Reed,1.0,4.0,8.0,1785.0,14.6,104.5220836660855,19.0,123.0,6.3,213.9072762395364,83.25422800222206,385277.0,Small Forward and Power Forward,1982-01-16,Right,1.27,489301.79,1.0
299,52.0,2.1,11.0,"University of California, Los Angeles",43.0,2004.0,18.0,107.0,18.0,0.237,76.0,0.426,251.0,57.0,0.504,113.0,25.0,79.0,789.0,31.6,Trevor Ariza,1.0,1.0,13.7,289.0,11.6,107.5,18.0,42.0,6.5,201.0,86.0,385277.0,Small Forward and Shooting Guard,1985-06-30,Right,1.27,489301.79,6.0
300,364.0,3.0,47.0,University of Michigan,45.0,2004.0,23.0,550.0,69.0,0.297,232.0,0.44,1251.0,336.0,0.8140000000000001,413.0,120.0,77.25,3666.0,30.6,Bernard Robinson,1.0,4.0,11.0,1505.0,12.5,102.0,20.0,169.0,5.3,208.0,82.0,385277.0,Shooting Guard and Small Forward,1980-12-26,Left,1.27,489301.79,12.0
301,56.0,0.8,61.0,"California State University, Fullerton",47.0,2004.0,22.0,381.0,20.0,0.294,68.0,0.468,814.0,353.0,0.667,529.0,72.0,80.5,2334.0,32.4,Pape Sow,1.0,3.0,9.3,1135.0,15.8,108.5,20.0,104.0,9.1,233.0,86.0,385277.0,Center,1981-11-22,Right,1.27,489301.79,11.0
302,114.0,0.9,71.0,Vanderbilt University,53.0,2004.0,22.0,632.0,183.0,0.355,515.0,0.448,1412.0,444.0,0.7859999999999999,565.0,121.0,80.25,3472.0,28.7,Matt Freije,1.0,4.0,4.6,1891.0,15.6,108.5,19.0,79.0,4.9,234.0,85.0,352388.0,Power Forward,1981-10-02,Right,1.27,447532.76,10.0
303,229.0,1.9,21.0,Manhattan College,55.0,2004.0,22.0,683.0,166.0,0.379,438.0,0.451,1514.0,628.0,0.87,722.0,119.0,72.5,3654.0,30.7,Luis Flores,1.0,4.0,10.1,2160.0,18.2,98.5,18.0,175.0,3.7,202.0,79.5,385277.0,Point Guard,1981-04-11,Right,1.27,489301.79,4.0
304,155.0,2.3,109.0,University of Utah,1.0,2005.0,20.0,449.0,13.0,0.361,36.0,0.603,744.0,215.0,0.674,319.0,68.0,83.0,2226.0,32.7,Andrew Bogut,1.0,2.0,16.5,1126.0,16.6,110.5,19.0,48.0,11.1,251.0,87.0,4340520.0,Center and Power Forward,1984-11-28,Right,1.23,5338839.6,11.0
305,26.0,0.7,17.0,University of North Carolina,2.0,2005.0,18.0,125.0,19.0,0.4320000000000001,44.0,0.506,247.0,138.0,0.847,163.0,36.0,79.0,800.0,22.2,Marvin Williams,1.0,1.0,13.7,407.0,11.3,108.0,18.0,39.0,6.6,228.0,87.5,3883560.0,Power Forward and Small Forward,1986-06-19,Right,1.23,4776778.8,6.0
306,594.0,5.9,22.0,University of Illinois at Urbana-Champaign,3.0,2005.0,20.0,400.0,163.0,0.374,436.0,0.422,947.0,148.0,0.685,216.0,101.0,73.75,3200.0,31.7,Deron Williams,1.0,3.0,18.4,1111.0,11.0,98.0,18.0,115.0,3.3,202.0,78.25,3487400.0,Point Guard,1984-06-26,Right,1.23,4289502.0,6.0
307,395.0,6.3,13.0,Wake Forest University,4.0,2005.0,19.0,278.0,86.0,0.47,183.0,0.472,589.0,306.0,0.838,365.0,63.0,71.75,2110.0,33.5,Chris Paul,1.0,2.0,25.8,948.0,15.0,93.0,18.0,160.0,3.9,178.0,76.25,3144240.0,Point Guard,1985-05-06,Right,1.23,3867415.1999999997,5.0
308,698.0,6.9,27.0,University of North Carolina,5.0,2005.0,20.0,414.0,174.0,0.375,464.0,0.423,978.0,258.0,0.731,353.0,101.0,71.5,3421.0,33.9,Raymond Felton,1.0,3.0,14.0,1260.0,12.5,98.0,18.0,192.0,4.1,199.0,76.25,2847360.0,Point Guard and Shooting Guard,1984-06-26,Right,1.23,3502252.8,6.0
309,63.0,1.0,105.0,University of Connecticut,7.0,2005.0,20.0,272.0,24.0,0.393,61.0,0.518,525.0,139.0,0.6809999999999999,204.0,63.0,81.0,1405.0,22.3,Charlie Villanueva,1.0,2.0,16.0,707.0,11.2,109.0,19.0,26.0,6.7,237.0,84.25,2360880.0,Power Forward,1984-08-24,Right,1.23,2903882.4,8.0
310,176.0,1.3,258.0,University of Arizona,8.0,2005.0,21.0,707.0,6.0,0.261,23.0,0.562,1257.0,369.0,0.759,486.0,133.0,81.5,3686.0,27.7,Channing Frye,1.0,4.0,13.3,1789.0,13.5,110.5,18.0,86.0,7.3,244.0,86.5,2162880.0,Power Forward and Center,1983-05-17,Right,1.23,2660342.4,5.0
311,113.0,1.2,153.0,Arizona State University,9.0,2005.0,21.0,617.0,41.0,0.387,106.0,0.5710000000000001,1080.0,671.0,0.7859999999999999,854.0,91.0,78.5,3190.0,35.1,Ike Diogu,1.0,3.0,15.6,1946.0,21.4,109.0,19.0,39.0,8.8,255.0,87.5,1988160.0,Power Forward,1983-09-11,Right,1.23,2445436.8,9.0
312,113.0,1.5,94.0,University of North Carolina,13.0,2005.0,20.0,442.0,0.0,0.32657555501870233,11.0,0.513,862.0,329.0,0.7170000000000001,459.0,77.0,79.0,2139.0,27.8,Sean May,1.0,3.0,14.9,1213.0,15.8,105.0,18.0,100.0,10.0,259.0,85.25,1619280.0,Power Forward and Center,1984-04-04,Right,1.23,1991714.4,4.0
313,204.0,2.1,61.0,University of North Carolina,14.0,2005.0,20.0,614.0,221.0,0.415,533.0,0.486,1263.0,272.0,0.721,377.0,98.0,74.75,2863.0,29.2,Rashad McCants,1.0,3.0,12.9,1721.0,17.6,103.5,18.0,145.0,4.1,201.0,82.75,1538400.0,Shooting Guard,1984-09-25,Right,1.23,1892232.0,9.0
314,184.0,2.1,50.0,Texas A&M University,15.0,2005.0,20.0,467.0,181.0,0.376,482.0,0.412,1134.0,223.0,0.648,344.0,87.0,77.25,2793.0,32.1,Antoine Wright,1.0,3.0,7.9,1338.0,15.4,104.5,18.0,95.0,5.6,203.0,80.75,1461360.0,Shooting Guard and Small Forward,1984-02-06,Right,1.23,1797472.8,2.0
315,210.0,1.6,33.0,Oklahoma State University,16.0,2005.0,22.0,597.0,71.0,0.378,188.0,0.527,1132.0,402.0,0.809,497.0,128.0,77.25,3337.0,26.1,Joey Graham,1.0,4.0,11.0,1667.0,13.0,104.0,18.0,100.0,5.2,217.0,80.0,1388400.0,Small Forward,1982-06-11,Right,1.23,1707732.0,6.0
316,154.0,1.6,180.0,University of New Mexico,17.0,2005.0,21.0,529.0,78.0,0.366,213.0,0.496,1066.0,450.0,0.753,598.0,95.0,79.5,2695.0,28.4,Danny Granger,1.0,4.0,16.9,1586.0,16.7,103.0,18.0,148.0,8.2,225.0,85.5,1318920.0,Small Forward,1983-04-20,Right,1.23,1622271.5999999999,4.0
317,207.0,1.5,128.0,Syracuse University,19.0,2005.0,22.0,767.0,10.0,0.25,40.0,0.536,1432.0,529.0,0.659,803.0,135.0,79.25,4186.0,31.0,Hakim Warrick,1.0,4.0,15.5,2073.0,15.4,108.0,19.0,131.0,7.6,215.0,86.0,1196520.0,Power Forward,1982-07-08,Right,1.23,1471719.6,7.0
318,454.0,3.5,82.0,North Carolina State University,20.0,2005.0,21.0,665.0,114.0,0.329,347.0,0.473,1407.0,596.0,0.76,784.0,129.0,78.0,4258.0,33.0,Julius Hodge,1.0,4.0,10.7,2040.0,15.8,107.5,18.0,161.0,6.0,202.0,84.5,1148760.0,Shooting Guard,1983-11-18,Right,1.23,1412974.8,11.0
319,285.0,3.2,9.0,University of Washington,21.0,2005.0,20.0,446.0,127.0,0.348,365.0,0.457,975.0,264.0,0.7929999999999999,333.0,89.0,67.75,2510.0,28.2,Nate Robinson,1.0,3.0,15.6,1283.0,14.4,91.5,18.0,140.0,3.9,181.0,73.0,1102680.0,Point Guard,1984-05-31,Right,1.23,1356296.4,5.0
320,543.0,5.4,11.0,Georgia Institute of Technology,22.0,2005.0,21.0,406.0,93.0,0.359,259.0,0.478,850.0,360.0,0.7959999999999999,452.0,101.0,74.5,3260.0,32.3,Jarrett Jack,1.0,3.0,14.3,1265.0,12.5,100.0,19.0,183.0,4.5,198.0,79.5,1058640.0,Point Guard and Shooting Guard,1983-10-28,Right,1.23,1302127.2,10.0
321,346.0,3.5,134.0,University of Louisville,23.0,2005.0,23.0,462.0,180.0,0.369,488.0,0.448,1031.0,309.0,0.8490000000000001,364.0,98.0,77.75,2757.0,28.1,Francisco Garcia,1.0,3.0,12.3,1413.0,14.4,103.0,21.0,145.0,3.9,190.0,82.75,1016400.0,Small Forward and Shooting Guard,1981-12-31,Right,1.23,1250172.0,12.0
322,326.0,2.5,23.0,University of Illinois at Urbana-Champaign,24.0,2005.0,22.0,452.0,209.0,0.382,547.0,0.473,956.0,182.0,0.752,242.0,128.0,74.0,3250.0,25.4,Luther Head,1.0,4.0,12.3,1295.0,10.1,98.5,19.0,158.0,3.1,179.0,77.25,975600.0,Shooting Guard and Point Guard,1982-11-26,Right,1.23,1199988.0,11.0
323,87.0,0.7,251.0,University of Cincinnati,26.0,2005.0,21.0,562.0,2.0,0.32657555501870233,7.0,0.507,1108.0,440.0,0.653,674.0,129.0,77.0,3563.0,27.6,Jason Maxiell,1.0,4.0,13.0,1566.0,12.1,107.0,18.0,91.0,7.0,258.0,87.25,905640.0,Power Forward and Center,1983-02-18,Right,1.23,1113937.2,2.0
324,66.0,1.3,14.0,University of Missouri,27.0,2005.0,20.0,229.0,39.0,0.287,136.0,0.413,555.0,210.0,0.7070000000000001,297.0,49.0,78.41655801825294,1408.0,28.7,Linas Kleiza,1.0,2.0,12.4,707.0,14.4,104.5220836660855,19.0,27.0,7.9,213.9072762395364,83.25422800222206,879360.0,Small Forward and Power Forward,1985-01-03,Right,1.23,1081612.8,1.0
325,93.0,0.9,78.0,University of Kansas,29.0,2005.0,21.0,585.0,6.0,0.24,25.0,0.5579999999999999,1048.0,417.0,0.784,532.0,106.0,79.25,2817.0,26.6,Wayne Simien,1.0,4.0,10.5,1593.0,15.0,107.0,18.0,78.0,8.3,256.0,84.0,867720.0,Power Forward,1983-03-09,Right,1.23,1067295.6,3.0
326,251.0,2.0,109.0,University of Florida,30.0,2005.0,21.0,543.0,0.0,0.32657555501870233,6.0,0.581,935.0,350.0,0.6809999999999999,514.0,127.0,79.75,3171.0,25.0,David Lee,1.0,4.0,19.1,1436.0,11.3,106.5,18.0,113.0,6.8,230.0,84.0,861360.0,Power Forward and Center and Small Forward,1983-04-29,Left,1.23,1059472.8,4.0
327,256.0,2.0,8.0,University of Arizona,31.0,2005.0,22.0,615.0,342.0,0.458,747.0,0.471,1306.0,388.0,0.87,446.0,129.0,78.41655801825294,3848.0,29.8,Salim Stoudamire,1.0,4.0,11.8,1960.0,15.2,104.5220836660855,19.0,99.0,2.2,213.9072762395364,83.25422800222206,675000.0,Shooting Guard and Point Guard,1982-10-11,Left,1.23,830250.0,10.0
328,293.0,2.1,24.0,Duke University,32.0,2005.0,21.0,538.0,217.0,0.392,554.0,0.4320000000000001,1246.0,302.0,0.746,405.0,138.0,78.41655801825294,3827.0,27.7,Daniel Ewing,1.0,4.0,8.3,1595.0,11.6,104.5220836660855,18.0,191.0,2.8,213.9072762395364,83.25422800222206,450000.0,Point Guard and Shooting Guard,1983-03-26,Right,1.23,553500.0,3.0
329,42.0,0.7,104.0,Louisiana State University,33.0,2005.0,19.0,302.0,17.0,0.378,45.0,0.54,559.0,269.0,0.78,345.0,59.0,78.25,2020.0,34.2,Brandon Bass,1.0,2.0,15.2,890.0,15.1,106.5,18.0,45.0,8.2,246.0,86.5,398762.0,Power Forward and Center,1985-04-30,Right,1.23,490477.26,4.0
330,130.0,1.0,179.0,Gonzaga University,37.0,2005.0,22.0,538.0,4.0,0.32657555501870233,18.0,0.518,1038.0,643.0,0.715,899.0,127.0,80.0,3239.0,25.5,Ronny Turiaf,1.0,4.0,13.8,1723.0,13.6,106.5,19.0,61.0,6.8,238.0,85.5,664209.0,Center,1983-01-13,Right,1.23,816977.07,1.0
331,617.0,5.1,8.0,Marquette University,38.0,2005.0,22.0,511.0,284.0,0.413,687.0,0.416,1228.0,385.0,0.8370000000000001,460.0,120.0,71.75,3770.0,31.4,Travis Diener,1.0,4.0,12.5,1691.0,14.1,93.5,19.0,158.0,3.1,165.0,71.75,398762.0,Point Guard,1982-03-01,Right,1.23,490477.26,3.0
332,84.0,1.4,13.0,Florida State University,39.0,2005.0,19.0,214.0,108.0,0.365,296.0,0.405,528.0,79.0,0.669,118.0,61.0,78.41655801825294,1318.0,21.6,Von Wafer,1.0,2.0,11.8,615.0,10.1,104.5220836660855,18.0,54.0,2.2,213.9072762395364,83.25422800222206,398762.0,Shooting Guard and Small Forward,1985-07-21,Right,1.23,490477.26,7.0
333,69.0,1.1,110.0,University of Pittsburgh,42.0,2005.0,19.0,321.0,0.0,0.32657555501870233,0.0,0.569,564.0,136.0,0.564,241.0,65.0,80.5,1692.0,26.0,Chris Taft,1.0,2.0,15.6,778.0,12.0,109.0,18.0,23.0,7.5,261.0,85.75,423762.0,Center,1985-03-10,Right,1.23,521227.26,3.0
